[-0.10582021276595743, -0.21225851063829781, -0.29213085106382997, -0.38866436170212754, -0.34745159574468087, -0.16211223404255318, 0.061086702127659598, 0.27885106382978725, 0.44691223404255315, 0.36892819148936173, 0.27642606382978718, 0.17130531914893618]
[0.42980524999999997, 0.65794075000000007, 0.87273725000000013, 0.85396824999999965, 0.86627349999999981, 0.85476174999999999, 0.87285775000000021, 0.90519075000000004, 0.90151699999999968, 0.87003950000000019, 0.83217500000000011, 0.60772875000000004]
[0.18718706896551723, 0.21958663793103445, 0.20986465517241379, 0.10715172413793106, -0.086454310344827534, -0.21308103448275864, -0.36006508620689659, -0.48711767241379317, -0.60408879310344799, -0.7016711206896552, -0.69970560344827593, -0.55702112068965526]
[0.290921875, 0.43594765624999993, 0.56927499999999998, 0.54993476562499999, 0.46769492187499995, 0.26844179687500003, 0.084814062500000023, -0.084000000000000019, -0.21180546875, -0.18052617187499995, -0.10513906249999991, -0.058777734374999932]
[-0.26633100000000015, -0.4092255000000003, -0.55868249999999997, -0.64608599999999994, -0.60984549999999993, -0.54684050000000006, -0.56111199999999972, -0.52236550000000026, -0.51964849999999996, -0.55010300000000034, -0.41884199999999994, -0.26525000000000004]
[0.39438916666666668, 0.59247875000000016, 0.64741833333333343, 0.39505166666666663, 0.20846874999999998, -0.011096666666666699, 0.046055000000000013, 0.22305041666666667, 0.39164124999999994, 0.58686291666666657, 0.61489166666666673, 0.49096458333333343]
[0.40142152777777779, 0.6085659722222222, 0.81226666666666669, 0.81825243055555563, 0.75020763888888897, 0.6971225694444444, 0.60278645833333311, 0.51320625000000009, 0.35262187500000003, 0.20337569444444445, 0.11771805555555555, 0.019998263888888854]
[0.008573000000000025, -0.027838000000000029, -0.041281000000000068, -0.058221500000000037, 0.066078499999999984, 0.21418000000000001, 0.32728849999999998, 0.30386600000000002, 0.10088199999999997, -0.16514600000000015, -0.31613650000000015, -0.28859800000000002]
[0.055270833333333352, 0.10043645833333331, 0.13236875000000003, -0.019203124999999988, -0.21005572916666654, -0.40642395833333345, -0.5381432291666669, -0.43338541666666669, -0.26401406250000015, -0.10654218749999997, 0.041651562499999989, 0.071068750000000014]
[0.040837132352941147, 0.097338235294117614, 0.18612095588235297, 0.32830000000000004, 0.49553933823529417, 0.5725055147058824, 0.63356801470588242, 0.63274301470588235, 0.57053529411764714, 0.55360477941176467, 0.52784117647058815, 0.35904963235294118]
