[0.31519264705882355, 0.33909117647058823, 0.23319852941176467, 0.45326666666666665, 0.72506911764705873, 0.86141813725490191, 0.73246225490196071, 0.43676127450980395]
[-0.27244248366013074, -0.48557516339869305, -0.65978104575163399, -0.72406013071895414, -0.77651960784313734, -0.74740130718954234, -0.65642483660130713, -0.39083267973856195]
[0.56106904761904763, 0.86252571428571412, 0.90624428571428584, 0.89159333333333313, 0.79638809523809528, 0.54844619047619059, 0.27320047619047616, 0.06694904761904763]
[0.41188104575163398, 0.70736535947712409, 0.78081437908496731, 0.61695163398692809, 0.1836516339869281, -0.24012352941176474, -0.42240849673202618, -0.28459281045751639]
[-0.17447297297297293, -0.38809009009009016, -0.60298648648648645, -0.57678828828828821, -0.29418468468468462, 0.040983783783783811, 0.25405045045045044, 0.18506396396396396]
[0.61754281345565742, 0.93999388379204896, 0.96387400611620744, 0.92154067278287455, 0.91945229357798164, 0.92088470948012258, 0.96200978593272146, 0.64164709480122339]
[0.43621643835616442, 0.55759863013698618, 0.3939689497716895, 0.049736986301369829, -0.00097899543378995868, 0.0789068493150685, 0.42561552511415524, 0.3549493150684932]
[-0.2513295454545455, -0.35139015151515146, -0.19924393939393953, 0.13999318181818177, 0.50122045454545461, 0.46699621212121206, 0.33191287878787878, 0.070746212121212126]
[-0.1842886666666666, -0.057262666666666684, 0.056088666666666731, 0.30140333333333336, 0.0091266666666666718, -0.34000666666666679, -0.46608066666666659, -0.30082999999999993]
[0.49674895833333332, 0.45621874999999995, 0.021648437500000117, -0.45731406249999995, -0.54547239583333351, -0.45475364583333311, -0.4528192708333334, -0.32413072916666663]
